ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,MViolation,MViolation_Time_1,MViolation_Time_2,MViolation_Time_3,MViolation_Time_4,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,Malfunction,Malfunction_time_1,Malfunction_time_2,Malfunction_time_3,Malfunction_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Control1_1_1,Control1_1_2,Control1_2_1,Control1_2_2,Control2_1_1,Control2_1_2,Control2_2_1,Control2_2_2,Control3_1_1,Control3_1_2,Control3_2_1,Control3_2_2,probability_4,morality,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-AgentQuestions,DO-BL-ObjectQuestions,DO-Q-MViolation,DO-Q-Conform,DO-Q-Object_Rel,DO-Q-Agent_rel,LocationLatitude,LocationLongitude,LocationAccuracy
R_2Sv5v67p2xWngZu,Default Response Set,Anonymous,,,67.158.18.203,0,10/7/2016 21:06,10/7/2016 21:08,1,1,1,1,,,,,,1,0,0,47.004,0,,,,,,1,1,1,1,,,,,,1,1,,1,,1,,1,,1,,95,9,1,26,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,44.12089539,-103.1977997,-1
R_WxJv16OqA37WKqd,Default Response Set,Anonymous,,,68.54.166.184,0,10/7/2016 21:05,10/7/2016 21:10,1,1,1,1,,,,,,,,,,,1,0,0,146.139,0,,,,,1,2,,1,,1,1,,1,1,1,,1,1,1,1,100,10,2,26,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,34.66850281,-86.55760193,-1
R_3Jb15rj4HnvzBXZ,Default Response Set,Anonymous,,,71.88.45.25,0,10/7/2016 21:07,10/7/2016 21:10,1,1,1,1,1,0,0,68.626,0,,,,,,,,,,,,,,,2,2,1,,1,,1,,1,,1,,,1,1,1,81,7,1,61,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,41.34179688,-73.23169708,-1
R_3PQUxh4eeI8NEkh,Default Response Set,Anonymous,,,172.75.176.90,0,10/7/2016 21:08,10/7/2016 21:12,1,1,1,1,,,,,,1,0,0,73.184,0,,,,,,1,1,1,1,,,,,1,,1,,1,,1,,1,1,1,1,90,6,2,46,2,,,,,1,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,33.99349976,-81.0739975,-1
R_DpHh3zZUKGxGMaB,Default Response Set,Anonymous,,,71.192.163.73,0,10/7/2016 21:13,10/7/2016 21:15,1,1,1,1,,,,,,,,,,,1,0,0,48.102,0,2,2,,1,,,,,,1,1,,1,1,1,,1,1,1,1,50,10,1,45,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,42.39309692,-71.1344986,-1
R_0VWyJufJ5EUuz1T,Default Response Set,Anonymous,,,97.122.223.253,0,10/7/2016 21:00,10/7/2016 21:17,1,1,1,1,,,,,,1,0,0,119.668,0,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,1,1,80,6,2,32,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,39.72900391,-104.9527969,-1
R_3EmBfZr8LTqoDBT,Default Response Set,Anonymous,,,70.162.168.66,0,10/7/2016 21:12,10/7/2016 21:18,1,1,1,1,1,0,0,184.583,0,,,,,,,,,,,,,,,2,2,1,,1,,1,,1,,1,,,1,1,,100,9,2,24,2,,,,1,,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,32.24479675,-110.9232025,-1
R_1mCNln2NIRGD0Bq,Default Response Set,Anonymous,,,66.225.109.74,0,10/11/2016 9:40,10/11/2016 9:42,1,1,1,1,,,,,,1,0,0,53.448,0,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,1,1,71,7,2,,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,34.61819458,-99.27320099,-1
R_2dHh4DwO3CZFCxF,Default Response Set,Anonymous,,,98.94.24.10,0,10/11/2016 9:40,10/11/2016 9:43,1,1,1,1,1,0,0,1.385,0,,,,,,,,,,,1,1,1,,,,,,1,,1,,1,,1,,1,1,1,1,53,10,1,25,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,33.50180054,-81.96510315,-1
R_3eyLyoRsPYD9CDn,Default Response Set,Anonymous,,,143.207.14.96,0,10/11/2016 9:40,10/11/2016 9:43,1,1,1,1,,,,,,1,0,0,41.843,0,,,,,,,,,,2,2,,1,1,,1,,1,,1,,1,1,1,1,98,10,2,42,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,41.94639587,-86.33889771,-1
R_3hlTNddp5EoE4V6,Default Response Set,Anonymous,,,71.207.155.180,0,10/11/2016 9:39,10/11/2016 9:44,1,1,1,1,,,,,,,,,,,1,0,0,57.971,0,1,1,1,1,,,,,1,,,1,1,1,1,,1,1,1,1,93,10,1,25,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,36.72659302,-79.86669922,-1
R_tKiL7vf3XLEhV8B,Default Response Set,Anonymous,,,156.56.236.164,0,10/11/2016 9:41,10/11/2016 9:44,1,1,1,1,,,,,,,,,,,1,0,0,60.795,0,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,91,9,2,32,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,39.08360291,-86.43209839,-1
R_ymasETqp68nWie5,Default Response Set,Anonymous,,,66.87.68.2,0,10/11/2016 9:40,10/11/2016 9:45,1,1,1,1,,,,,,,,,,,1,0,0,78.098,0,1,1,1,1,,,,,,1,1,,1,,1,1,1,1,1,1,95,5,1,36,1,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,33.50799561,-112.1253967,-1
R_33ECA11lNO32V6S,Default Response Set,Anonymous,,,99.181.161.132,0,10/11/2016 9:40,10/11/2016 9:45,1,1,1,1,1,0,0,90.854,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,81,9,2,71,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,42.23429871,-88.30680084,-1
R_3OiAxvRNEjn8rZV,Default Response Set,Anonymous,,,24.188.70.207,0,10/11/2016 9:39,10/11/2016 9:45,1,1,1,1,,,,,,,,,,,1,0,0,222.473,0,,,,,2,1,,1,1,1,1,,1,1,1,,1,1,1,,,8,1,24,2,1,,,,,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,41.06100464,-73.54290009,-1
R_2tu3QekC2LlV9Tk,Default Response Set,Anonymous,,,173.26.81.35,0,10/11/2016 9:41,10/11/2016 9:45,1,1,1,1,1,2.531,54.296,55.019,3,,,,,,,,,,,,,,,1,1,,1,1,,1,,1,,1,,,1,1,1,70,5,2,35,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,43.07460022,-92.66259766,-1
R_SHMCOiWpySVJ4Zj,Default Response Set,Anonymous,,,98.214.158.35,0,10/11/2016 9:41,10/11/2016 9:45,1,1,1,1,1,0,0,131.759,0,,,,,,,,,,,,,,,2,2,1,,1,,1,,1,,1,,,1,1,1,96,6,1,43,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,1|2,,40.72250366,-89.53029633,-1
R_28McqW0GE3s9ndN,Default Response Set,Anonymous,,,173.218.181.22,0,10/11/2016 9:40,10/11/2016 9:46,1,1,1,1,,,,,,,,,,,1,0,0,107.629,0,2,2,1,1,,,,,1,,,1,1,1,1,,1,1,1,1,5,10,2,44,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,35.78939819,-90.76280212,-1
R_YWVkRcyjEp3foIN,Default Response Set,Anonymous,,,74.11.244.218,0,10/11/2016 9:44,10/11/2016 9:46,1,1,1,1,,,,,,,,,,,1,0,0,48.297,0,1,1,,1,,,,,,1,1,,1,1,1,,1,1,,,,9,1,27,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,40.22619629,-75.29309845,-1
R_1mL3TG4XK9xx7We,Default Response Set,Anonymous,,,12.197.215.194,0,10/11/2016 9:42,10/11/2016 9:46,1,1,1,1,,,,,,1,1.954,7.793,64.261,3,,,,,,2,2,1,1,,,,,1,,1,,1,,1,,1,1,1,1,91,10,1,30,2,,1,,,,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,29.75100708,-95.61299896,-1
R_3w0N2pg3tlN8cKd,Default Response Set,Anonymous,,,199.107.26.250,0,10/11/2016 9:44,10/11/2016 9:47,1,1,1,1,,,,,,1,66.794,66.794,69.24,1,,,,,,,,,,1,1,1,,1,,,1,1,,1,,1,1,1,1,50,9,1,31,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,43.41549683,-83.89910126,-1
R_27wksYU71MJInLU,Default Response Set,Anonymous,,,100.36.124.181,0,10/11/2016 9:41,10/11/2016 9:48,1,1,1,1,,,,,,1,0,0,143.749,0,,,,,,2,2,1,1,,,,,1,,1,,1,,1,,1,1,1,1,94,10,2,54,2,,1,,,,,,Norm conforming,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,38.78509521,-77.28659821,-1
R_1dnw808qGlPzftS,Default Response Set,Anonymous,,,216.162.88.62,0,10/11/2016 9:45,10/11/2016 9:48,1,1,1,1,1,0,0,60.723,0,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,70,8,1,26,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,40.11579895,-75.28420258,-1
R_1oAaAxG1L9aNAi2,Default Response Set,Anonymous,,,140.186.158.205,0,10/11/2016 9:46,10/11/2016 9:49,1,1,1,1,,,,,,,,,,,1,0,0,48.489,0,2,2,1,,,,,,,1,1,,1,1,1,,1,1,1,1,85,10,2,35,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,46.8914032,-96.92939758,-1
R_2COpTehOReZHDf9,Default Response Set,Anonymous,,,73.174.148.151,0,10/11/2016 9:45,10/11/2016 9:49,1,1,1,1,,,,,,,,,,,1,2.851,2.851,6.489,1,,,,,2,1,1,1,,1,1,,1,1,1,,1,1,,,100,10,2,23,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,41.46710205,-79.66729736,-1
R_1OB03HCjLVzpjR0,Default Response Set,Anonymous,,,172.7.244.112,0,10/11/2016 9:45,10/11/2016 9:49,1,1,1,1,,,,,,,,,,,1,0,0,54.928,0,1,1,1,,,,,,,1,1,,1,1,1,,1,1,1,1,96,10,1,28,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,32.85229492,-97.13420105,-1
R_vc6tnQ3UctURrI5,Default Response Set,Anonymous,,,96.233.35.26,0,10/11/2016 9:46,10/11/2016 9:50,1,1,1,1,1,0,0,102.259,0,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,96,5,1,33,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,42.59080505,-71.80549622,-1
R_2E0GR8jes0oIMte,Default Response Set,Anonymous,,,73.225.149.123,0,10/11/2016 9:49,10/11/2016 9:52,1,1,1,1,1,0,0,78.34,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,60,5,2,49,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,47.63439941,-122.3422012,-1
R_3MrpjKcN9FZz0nz,Default Response Set,Anonymous,,,50.54.214.234,0,10/11/2016 9:47,10/11/2016 9:52,1,1,1,1,,,,,,1,0,0,114.482,0,,,,,,,,,,2,2,,,,1,1,,1,,1,,1,1,1,1,100,7,1,34,1,,,,,1,1,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,47.75419617,-122.2444,-1
R_3KQ2u2BcFCZG8bP,Default Response Set,Anonymous,,,73.49.39.78,0,10/11/2016 9:45,10/11/2016 9:52,1,1,1,1,,,,,,1,4.969,12.518,81.342,3,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,1,1,,10,1,50,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,27.59210205,-80.38529968,-1
R_1EiJqE5TbXI87yb,Default Response Set,Anonymous,,,199.116.171.222,0,10/11/2016 9:40,10/11/2016 9:52,1,1,1,1,1,0,0,58.38,0,,,,,,,,,,,,,,,1,1,1,,1,,1,,1,,1,,,1,1,1,80,6,1,37,2,,,,,1,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,32.78250122,-96.8207016,-1
R_1EfXEfXaLWhF3xL,Default Response Set,Anonymous,,,69.247.189.65,0,10/11/2016 9:49,10/11/2016 9:52,1,1,1,1,,,,,,,,,,,1,0,0,67.954,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,100,10,1,27,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,34.80329895,-89.98950195,-1
R_2wbrrVWJOMapc2T,Default Response Set,Anonymous,,,47.201.78.29,0,10/11/2016 9:50,10/11/2016 9:53,1,1,1,1,,,,,,1,0,0,46.951,0,,,,,,2,2,1,1,,,,,1,,1,,1,,1,,1,1,1,1,69,10,2,31,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,28.01449585,-82.69229889,-1
R_2f1FrrKcrMt7JLj,Default Response Set,Anonymous,,,50.140.66.19,0,10/11/2016 9:48,10/11/2016 9:53,1,1,1,1,,,,,,1,0,0,88.298,0,,,,,,1,1,,1,,,,,1,,1,,1,,1,,1,1,1,1,97,10,2,31,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,26.59579468,-80.12989807,-1
R_12GbAU84TIJK5qS,Default Response Set,Anonymous,,,70.198.138.72,0,10/11/2016 9:49,10/11/2016 9:53,1,1,1,1,,,,,,,,,,,1,0,0,157.788,0,2,2,,1,,,,,,1,1,,1,1,1,,1,1,1,1,89,10,1,29,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,38.25900269,-85.6608963,-1
R_1eM1pQVSKLum2Fd,Default Response Set,Anonymous,,,73.245.129.219,0,10/11/2016 9:50,10/11/2016 9:53,1,1,1,1,1,0,0,84.181,0,,,,,,,,,,,,,,,2,2,1,,1,,1,,1,,1,,1,,1,,12,8,1,34,2,,,,1,,,,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,26.19059753,-80.11100006,-1
R_3Rx4FHlRLlSPCDf,Default Response Set,Anonymous,,,68.186.155.119,0,10/11/2016 9:48,10/11/2016 9:54,1,1,1,1,,,,,,1,0,0,92.541,0,,,,,,,,,,2,2,,1,1,,1,,1,,1,,1,1,1,1,40,9,2,69,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,1|2,,35.89709473,-75.68260193,-1
R_2zH2SZk6OobyPXW,Default Response Set,Anonymous,,,199.193.237.16,0,10/11/2016 9:43,10/11/2016 9:54,1,1,1,1,,,,,,,,,,,1,169.55,169.55,331.616,1,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,100,9,2,72,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,44.12130737,-124.0023041,-1
R_29gJRFUxVVINg3q,Default Response Set,Anonymous,,,68.238.223.184,0,10/11/2016 9:51,10/11/2016 9:54,1,1,1,1,1,10.512,10.512,58.239,1,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,80,5,2,44,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,39.98829651,-75.22080231,-1
R_2CKaM4HCypmxmN6,Default Response Set,Anonymous,,,24.243.27.223,0,10/11/2016 9:52,10/11/2016 9:55,1,1,1,1,,,,,,,,,,,1,0,0,41.428,0,,,,,1,1,,1,1,1,1,,1,,1,,1,,,1,35,7,1,42,2,,1,,,,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,29.5697937,-98.6160965,-1
R_1d6rk5vYjaHagkC,Default Response Set,Anonymous,,,73.114.26.20,0,10/11/2016 9:51,10/11/2016 9:56,1,1,1,1,1,0,0,79.494,0,,,,,,,,,,,,,,,2,2,1,1,1,,1,,1,,1,,,1,,1,78,7,1,43,2,,,,,1,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,2|1,,42.32269287,-71.08470154,-1
R_2xMool3zUsIyuwl,Default Response Set,Anonymous,,,50.249.29.205,0,10/11/2016 9:54,10/11/2016 9:56,1,1,1,1,,,,,,,,,,,1,0,0,38.76,0,,,,,1,1,,1,1,1,1,,1,1,1,,1,1,1,1,100,10,2,24,,,,,,,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,38.93760681,-77.09279633,-1
R_1K110EEqZJUf8Kh,Default Response Set,Anonymous,,,174.197.4.233,0,10/11/2016 9:55,10/11/2016 9:58,1,1,1,1,,,,,,1,0,0,52.249,0,,,,,,1,1,1,,,,,,,1,1,,1,,1,,1,1,1,,50,8,1,31,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,43.06059265,-88.10649872,-1
R_vklIjic8HS94VZT,Default Response Set,Anonymous,,,71.49.165.91,0,10/11/2016 9:54,10/11/2016 9:58,1,1,1,1,1,9.202,13.973,71.771,3,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,100,6,2,30,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,32.25680542,-96.0821991,-1
R_2rMcAtyYLuQogia,Default Response Set,Anonymous,,,192.112.48.147,0,10/11/2016 9:56,10/11/2016 9:59,1,1,1,1,,,,,,,,,,,1,0,0,50.559,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,80,10,2,32,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,36.13989258,-79.26650238,-1
R_3PAgwfpRbNx6igM,Default Response Set,Anonymous,,,67.190.186.10,0,10/11/2016 9:55,10/11/2016 10:00,1,1,1,1,,,,,,,,,,,1,76.337,76.337,76.654,1,,,,,2,1,,1,1,1,1,,1,1,1,,1,1,1,1,100,10,1,21,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,2|1,,39.90040588,-104.9428024,-1
R_pFzMtuBc2d7EFrj,Default Response Set,Anonymous,,,209.118.101.4,0,10/11/2016 9:59,10/11/2016 10:01,1,1,1,1,,,,,,,,,,,1,10.314,57.347,57.918,14,1,1,,1,,,,,,1,1,,1,1,1,,1,1,1,1,81,10,1,35,2,,,,,1,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,44.95550537,-93.16699982,-1
R_1NEOvesAPLpO0Mh,Default Response Set,Anonymous,,,108.39.42.24,0,10/11/2016 9:58,10/11/2016 10:01,1,1,1,1,,,,,,,,,,,1,0,0,54.324,0,,,,,2,1,,1,,1,1,,1,1,1,,1,1,1,1,95,9,2,32,2,,1,,,,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,36.67529297,-75.91609955,-1
R_eP8uDVm0K7I0NWx,Default Response Set,Anonymous,,,73.249.185.247,0,10/11/2016 9:56,10/11/2016 10:02,1,1,1,1,1,115.519,117.669,135.405,4,,,,,,,,,,,2,1,,1,,,,,,1,,1,1,1,1,1,,1,1,1,,6,2,47,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,41.42860413,-73.14240265,-1
R_3Pv3zRe5VXGs12H,Default Response Set,Anonymous,,,99.127.196.40,0,10/11/2016 9:58,10/11/2016 10:02,1,1,1,1,1,74.1,75.108,88.257,2,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,75,6,1,33,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,35.85719299,-84.0177002,-1
R_2bPKOBVaapiumFD,Default Response Set,Anonymous,,,148.76.0.38,0,10/11/2016 10:01,10/11/2016 10:03,1,1,1,1,,,,,,,,,,,1,0,0,57.876,0,,,,,2,1,,1,,1,1,,1,1,1,,1,,1,,100,10,1,19,2,,,,,1,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,2|1,,41.26280212,-73.94560242,-1
R_2VJGx5NPsWOOSTI,Default Response Set,Anonymous,,,45.32.83.115,0,10/11/2016 9:57,10/11/2016 10:03,1,1,1,1,,,,,,1,0,0,99.117,0,,,,,,,,,,1,1,1,,1,,1,,1,,1,,1,,1,,70,9,2,45,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,2|1,,34.06739807,-118.2422943,-1
R_YQQGt5VJSaHYcmZ,Default Response Set,Anonymous,,,107.210.151.74,0,10/11/2016 9:59,10/11/2016 10:04,1,1,1,1,1,0,0,97.383,0,,,,,,,,,,,,,,,2,2,1,,1,,1,1,1,,1,,,1,1,1,,5,1,54,1,,1,,,,,,Moral norm violation,Object Questions,,Object_cause|Object_Rel,,,1|2,,29.68589783,-95.30020142,-1
R_uk5JylUVZZF5VAJ,Default Response Set,Anonymous,,,108.54.169.45,0,10/11/2016 10:00,10/11/2016 10:04,1,1,1,1,1,5.675,5.675,9.261,1,,,,,,,,,,,1,1,,1,,,,,1,1,1,,1,,1,,,1,1,,55,5,1,20,2,,,,1,,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,40.71609497,-73.76750183,-1
R_1IHm34qqETMncYe,Default Response Set,Anonymous,,,68.49.78.234,0,10/11/2016 10:02,10/11/2016 10:06,1,1,1,1,1,61.678,61.678,134.756,1,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,70,6,1,26,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,42.66439819,-83.2303009,-1
R_3dWmkcAEFekmRHq,Default Response Set,Anonymous,,,24.140.35.20,0,10/11/2016 10:02,10/11/2016 10:06,1,1,1,1,,,,,,1,1.173,16.797,66.254,2,,,,,,,,,,1,1,1,1,1,,1,,1,,1,,1,1,,,72,10,2,52,2,,,,,1,,,Norm conforming,Object Questions,,Object_cause|Object_Rel,,,2|1,,40.80769348,-81.97299957,-1
R_3j3tyc7Of6QBSec,Default Response Set,Anonymous,,,67.243.43.9,0,10/11/2016 10:00,10/11/2016 10:07,1,1,1,1,,,,,,1,0,0,247.851,0,,,,,,1,1,1,,,,,,1,,1,,1,,1,,1,1,1,1,90,10,2,43,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,2|1,41.37289429,-74.64070129,-1
R_2AWL6a5qD5n0PFC,Default Response Set,Anonymous,,,74.90.254.106,0,10/11/2016 10:05,10/11/2016 10:07,1,1,1,1,,,,,,,,,,,1,0,0,35.406,0,,,,,2,1,,1,1,1,1,,,1,1,,1,1,1,1,100,9,1,33,2,,,,1,,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,40.67140198,-73.93609619,-1
R_2y9EZhmfidpZBYY,Default Response Set,Anonymous,,,47.199.74.67,0,10/11/2016 10:04,10/11/2016 10:08,1,1,1,1,1,0,0,60.132,0,,,,,,,,,,,2,1,,1,,,,,1,,1,,1,,1,,,1,1,1,100,7,2,37,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,27.23789978,-82.35600281,-1
R_33pQmBEz5Vm9RWa,Default Response Set,Anonymous,,,199.190.223.185,0,10/11/2016 10:02,10/11/2016 10:08,1,1,1,1,,,,,,,,,,,1,0,0,81.196,0,2,2,,1,,,,,,1,1,,1,1,1,,1,1,1,1,100,8,2,56,2,,,,,1,,,Malfunction,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,43.28909302,-77.82779694,-1
R_32URO6Ry0V8dpNu,Default Response Set,Anonymous,,,24.154.33.80,0,10/11/2016 10:04,10/11/2016 10:08,1,1,1,1,,,,,,1,0,0,55.28,0,,,,,,,,,,1,1,1,1,1,,1,,1,,,,1,1,1,1,80,7,2,28,2,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,40.94050598,-79.75170135,-1
R_2CJQ1J1ZhjP3g0r,Default Response Set,Anonymous,,,147.140.233.16,0,10/11/2016 10:07,10/11/2016 10:11,1,1,1,1,1,0,0,28.239,0,,,,,,,,,,,,,,,2,2,1,,,1,1,,1,,1,,,1,1,,66,10,2,29,1,,,,,,,1,Moral norm violation,Object Questions,,Object_Rel|Object_cause,,,2|1,,39.95230103,-75.1638031,-1
R_3O6PFsGeE060prD,Default Response Set,Anonymous,,,50.161.140.201,0,10/11/2016 10:02,10/11/2016 10:11,1,1,1,1,,,,,,,,,,,1,0,0,121.056,0,,,,,2,1,,1,,1,1,,1,1,1,,,,,,60,5,1,29,,,,,,,,,Malfunction,Object Questions,,Object_cause|Object_Rel,,,1|2,,36.64840698,-119.9136963,-1
R_1LAMA6F9OZxRWU7,Default Response Set,Anonymous,,,162.255.66.234,0,10/11/2016 10:11,10/11/2016 10:12,1,1,1,1,,,,,,1,0,0,7.59,0,,,,,,1,1,,1,,,,,1,,,1,,1,1,,1,,,1,30,7,2,25,2,,,,,1,,,Norm conforming,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,32.69580078,-85.40209961,-1
R_1Kqet4GbduXatfI,Default Response Set,Anonymous,,,216.105.223.237,0,10/11/2016 10:08,10/11/2016 10:13,1,1,1,1,,,,,,1,0,0,134.507,0,,,,,,,,,,1,1,,,1,,1,,1,,1,,1,1,1,1,50,10,2,52,1,,,,,1,,,Norm conforming,Object Questions,,Object_Rel|Object_cause,,,1|2,,44.23080444,-89.53669739,-1
R_3JIyMelfPjHsLWh,Default Response Set,Anonymous,,,50.141.168.48,0,10/11/2016 10:08,10/11/2016 10:13,1,1,1,1,,,,,,,,,,,1,0,0,87.081,0,1,2,,1,,,,,,1,1,,,1,1,,1,1,1,1,81,10,2,34,2,,,,1,,,,Malfunction,Agent Questions,Agent_cause|Agent_rel,,,,,1|2,41.50610352,-87.73699951,-1
R_2c6o0n5BhQ2NsI4,Default Response Set,Anonymous,,,69.87.134.239,0,10/11/2016 10:10,10/11/2016 10:13,1,1,1,1,,,,,,,,,,,1,0,0,57.37,0,,,,,1,1,,1,,1,1,,1,1,1,,1,1,1,1,89,9,2,29,2,,,,,1,,,Malfunction,Object Questions,,Object_Rel|Object_cause,,,1|2,,42.94250488,-85.6160965,-1
R_3G0rFuv8iIgN8E7,Default Response Set,Anonymous,,,108.86.110.99,0,10/11/2016 10:10,10/11/2016 10:14,1,1,1,1,1,0,0,1.122,0,,,,,,,,,,,1,1,1,,,,,,1,,,1,1,,,1,,1,1,1,59,6,1,30,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,1|2,33.87669373,-84.33409882,-1
R_TkpmlW4r8d7bIYx,Default Response Set,Anonymous,,,64.251.32.252,0,10/11/2016 10:11,10/11/2016 10:14,1,1,1,1,1,0,0,72.674,0,,,,,,,,,,,1,1,,1,,,,,1,,1,,1,,1,,,1,1,1,100,10,1,39,2,,,,,1,,,Moral norm violation,Agent Questions,Agent_rel|Agent_cause,,,,,2|1,40.79100037,-73.92559814,-1
