ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,SNT,SNT_Time_1,SNT_Time_2,SNT_Time_3,SNT_Time_4,UNT,UNT_time_1,UNT_time_2,UNT_time_3,UNT_time_4,INT,INT_time_1,INT_time_2,INT_time_3,INT_time_4,DNT,DNT_time_1,DNT_time_2,DNT_time_3,DNT_time_4,Agent_rel_1,Agent_rel_2,Agent_cause_1,Agent_cause_2,Agent_cntrl1_1_1,Agent_cntrl1_1_2,Agent_cntrl1_2_1,Agent_cntrl1_2_2,Agent_cntrl2_1_1,Agent_cntrl2_1_2,Agent_cntrl2_2_1,Agent_cntrl2_2_2,Agent_estims_1,Agent_estims_2,Agent_estims_3,Action_Rel_1,Action_Rel_2,Action_Cause_1,Action_Cause_2,Action_cntrl1_1_1,Action_cntrl1_1_2,Action_cntrl1_2_1,Action_cntrl1_2_2,Action_cntrl2_1_1,Action_cntrl2_1_2,Action_cntrl2_2_1,Action_cntrl2_2_2,Action_estims_1,Action_estims_2,Action_estims_3,Object_Rel_1,Object_Rel_2,Object_cause_1,Object_cause_2,Object_cntrl1_1_1,Object_cntrl1_1_2,Object_cntrl1_2_1,Object_cntrl1_2_2,Object_cntrl2_1_1,Object_cntrl2_1_2,Object_cntrl2_2_1,Object_cntrl2_2_2,Object_estims_1,Object_estims_2,Object_estims_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BR-FL_15,DO-BR-FL_22,DO-BL-Standardnormtransgression,DO-BL-Unintendednormtransgression,DO-BL-Ignorantnormtransgression,DO-BL-DeceivedNormTransgression,DO-Q-Agent_rel,DO-Q-Action_Rel,DO-Q-Object_Rel,DO-Q-SNT,DO-Q-UNT,DO-Q-INT,DO-Q-DNT,LocationLatitude,LocationLongitude,LocationAccuracy
R_3EzM4bsTYuFyJxQ,Default Response Set,Anonymous,,,73.96.112.171,0,9/30/2016 14:17,9/30/2016 14:21,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,50,0,50,1,40,2,,,,,,,1,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,45.44700623,-122.7667999,-1
R_3kna9g36QggRdoR,Default Response Set,Anonymous,,,72.48.67.169,0,9/30/2016 14:15,9/30/2016 14:21,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,100,80,100,1,31,1,,,,,,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,29.47129822,-98.53530121,-1
R_3JgRD0iLDhZszj0,Default Response Set,Anonymous,,,72.69.198.133,0,9/30/2016 14:13,9/30/2016 14:21,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,1,,,1,,1,,1,32,60,56,1,25,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,40.60240173,-73.76370239,-1
R_332o4acCD9R2eZv,Default Response Set,Anonymous,,,66.87.117.74,0,9/30/2016 14:18,9/30/2016 14:22,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,3,15,76,,,,,,,,,,,,,,,,1,47,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,40.80560303,-73.91690063,-1
R_2V4rUMzkjdRfT7R,Default Response Set,Anonymous,,,50.246.155.246,0,9/30/2016 14:17,9/30/2016 14:22,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,1,,1,,1,70,71,100,,,,,,,,,,,,,,,,2,44,2,,,,1,,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,35.03869629,-89.92759705,-1
R_3PYukxa03hbaqUd,Default Response Set,Anonymous,,,76.8.156.77,0,9/30/2016 14:19,9/30/2016 14:22,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,53,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,39.75239563,-92.45659637,-1
R_2aXdG8MzPNHRBji,Default Response Set,Anonymous,,,66.87.124.227,0,9/30/2016 14:15,9/30/2016 14:22,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,2,1,,1,1,1,,1,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,62,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,41.77760315,-72.62139893,-1
R_2ZCtouJqZsSPLi2,Default Response Set,Anonymous,,,67.189.131.224,0,9/30/2016 14:19,9/30/2016 14:23,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,40,40,10,,,,,,,,,,,,,,,,1,30,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,41.58099365,-73.59100342,-1
R_9Ku5b8ppx2CAF7X,Default Response Set,Anonymous,,,24.228.70.213,0,9/30/2016 14:19,9/30/2016 14:23,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,0,0,100,2,32,2,,,,1,,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,40.67050171,-74.10639954,-1
R_55S0SGyb5NY3Iqd,Default Response Set,Anonymous,,,45.50.2.40,0,9/30/2016 14:14,9/30/2016 14:23,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,1,1,,1,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,1|2,,,,,,,33.94140625,-117.9555054,-1
R_vftIc1KQVhDnlK1,Default Response Set,Anonymous,,,108.244.15.83,0,9/30/2016 14:20,9/30/2016 14:24,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,1,,,1,1,,1,,,,0,,,,,,,,,,,,,,,,2,42,2,,,,1,,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,1|2,,,,,,30.53349304,-92.11630249,-1
R_TtjfWGox6HJlVHX,Default Response Set,Anonymous,,,166.137.118.90,0,9/30/2016 14:20,9/30/2016 14:24,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,1,,1,,,1,1,,1,,0,75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,37.75100708,-97.8219986,-1
R_1f8JmvralJ44dLX,Default Response Set,Anonymous,,,68.202.33.131,0,9/30/2016 14:21,9/30/2016 14:25,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,50,1,27,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,1|2,,,,,29.06970215,-81.27110291,-1
R_3fP41kpO7cba4fu,Default Response Set,Anonymous,,,71.9.5.102,0,9/30/2016 14:22,9/30/2016 14:25,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,10,90,,,,,,,,,,,,,,,,1,24,2,,1,,,,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,34.00950623,-118.1054001,-1
R_3Lih5x2SDTkOE2D,Default Response Set,Anonymous,,,70.124.147.233,0,9/30/2016 14:19,9/30/2016 14:26,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,34,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,30.38400269,-97.70729828,-1
R_bpaUIT0kAtoFE8F,Default Response Set,Anonymous,,,24.38.164.117,0,9/30/2016 14:19,9/30/2016 14:26,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,,,1,1,,1,,0,0,71,2,65,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,1|2,,,,,41.67709351,-71.2661972,-1
R_2vhSXqGBJslQplM,Default Response Set,Anonymous,,,162.234.202.149,0,9/30/2016 14:22,9/30/2016 14:27,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,,,50,,,,,,,,,,,,,,,,2,26,2,,,,1,,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,33.91879272,-84.06780243,-1
R_2wFYez1jYxKEScs,Default Response Set,Anonymous,,,24.229.219.1,0,9/30/2016 14:22,9/30/2016 14:27,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,66,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,41.74989319,-77.33339691,-1
R_1FJs2REdNtTGdfw,Default Response Set,Anonymous,,,174.104.13.169,0,9/30/2016 14:24,9/30/2016 14:27,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,99,,,,,,,,,,,,,,,,1,66,2,,,,,1,,,Unintended norm transgression,Action Questions,,UNT|UNT_time,,,,2|1,,,,,,40.83500671,-81.33470154,-1
R_XLCnCIDh6wc4r5f,Default Response Set,Anonymous,,,75.109.82.18,0,9/30/2016 14:23,9/30/2016 14:29,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,3,80,43,1,28,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,2|1,,,,,37.97610474,-81.13970184,-1
R_3kGPrJM1S5NOPl1,Default Response Set,Anonymous,,,24.11.31.75,0,9/30/2016 14:25,9/30/2016 14:29,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,2,2,100,2,24,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,41.05039978,-112.060997,-1
R_22rX7wLfzbL1ijO,Default Response Set,Anonymous,,,68.235.53.228,0,9/30/2016 14:26,9/30/2016 14:29,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,41,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,41.8500061,-87.65000153,-1
R_2XdDZYyKVdnn0pj,Default Response Set,Anonymous,,,50.27.43.200,0,9/30/2016 14:24,9/30/2016 14:29,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,,1,,1,,0,0,100,2,34,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,33.54859924,-101.9224014,-1
R_3KD91lq796fZTHP,Default Response Set,Anonymous,,,65.33.195.57,0,9/30/2016 14:24,9/30/2016 14:29,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,24,2,,,,1,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,27.97309875,-81.67359924,-1
R_tYvHI9R9Y2f2eB3,Default Response Set,Anonymous,,,165.230.224.186,0,9/30/2016 14:28,9/30/2016 14:29,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,1,,,,,1,1,1,21,21,71,,,,,,,,,,,,,,,,1,20,2,,1,,,,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,40.55160522,-74.46369934,-1
R_1dH0ODc5e3OzjBj,Default Response Set,Anonymous,,,67.160.22.59,0,9/30/2016 14:28,9/30/2016 14:30,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,2,,1,,1,1,,1,,1,,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,47.79359436,-122.3072968,-1
R_sA9MCtmKcOFafNT,Default Response Set,Anonymous,,,24.45.155.43,0,9/30/2016 14:27,9/30/2016 14:30,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,40.83140564,-72.97579956,-1
R_1ff3J5AOskqhpOe,Default Response Set,Anonymous,,,173.90.213.15,0,9/30/2016 14:24,9/30/2016 14:30,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,0,0,,,,,,,,,,,,,,,,2,60,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,42.06669617,-80.16639709,-1
R_pu4sgEvBq1NqJix,Default Response Set,Anonymous,,,173.3.201.55,0,9/30/2016 14:26,9/30/2016 14:30,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,1,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,40.104599,-74.34590149,-1
R_2uTYwuGXbTSKVrS,Default Response Set,Anonymous,,,50.58.217.138,0,9/30/2016 14:25,9/30/2016 14:30,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,1,,1,,0,0,0,2,29,1,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,32.76730347,-96.77760315,-1
R_3F565rPN31lM7WD,Default Response Set,Anonymous,,,173.46.78.183,0,9/30/2016 14:26,9/30/2016 14:30,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,100,0,,,,,,,,,,,,,,,,1,49,2,,,,1,,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,39.95579529,-105.1682968,-1
R_27a2BzffQJiJSZO,Default Response Set,Anonymous,,,65.41.53.205,0,9/30/2016 14:24,9/30/2016 14:31,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,2,1,,1,,,1,1,,1,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,40.28889465,-83.19740295,-1
R_w4PLPXwREkfJSc9,Default Response Set,Anonymous,,,216.150.182.2,0,9/30/2016 14:30,9/30/2016 14:31,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,,1,1,1,1,39,58,73,,,,,,,,,,,,,,,,1,26,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,43.15480042,-77.61560059,-1
R_2TuS9pq9P9yaYr6,Default Response Set,Anonymous,,,50.163.248.103,0,9/30/2016 14:28,9/30/2016 14:31,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,3,5,56,,,,,,,,,,,,,,,,2,41,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,2|1,,,,,,40.46809387,-79.91139984,-1
R_cCLjax2AwXfMecx,Default Response Set,Anonymous,,,172.56.19.141,0,9/30/2016 14:26,9/30/2016 14:32,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,1,,1,1,,,1,1,,1,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,2,,,,1,,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,40.82670593,-73.89150238,-1
R_3D8iU95ZFW9waAt,Default Response Set,Anonymous,,,68.3.129.107,0,9/30/2016 14:28,9/30/2016 14:32,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,1,2,1,,1,,,1,1,,1,,50,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,39,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,1|2,,,,,,,33.43569946,-111.917099,-1
R_4P0oOk4QbXOeW9H,Default Response Set,Anonymous,,,45.48.230.131,0,9/30/2016 14:30,9/30/2016 14:32,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,1,,1,,,1,1,,,1,72,59,53,,,,,,,,,,,,,,,,2,31,2,,,,1,,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,34.07640076,-118.2626038,-1
R_1OK99iBRKO57Mqp,Default Response Set,Anonymous,,,173.24.43.43,0,9/30/2016 14:27,9/30/2016 14:33,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,33,33,33,1,29,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,2|1,,,,,39.31799316,-94.21800232,-1
R_3iIvEXG2O7B0NJ0,Default Response Set,Anonymous,,,73.20.134.247,0,9/30/2016 14:25,9/30/2016 14:33,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,2,50,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,2|1,,,,,33.52420044,-82.09259796,-1
R_25vdXEuxb3nMm9H,Default Response Set,Anonymous,,,12.155.129.34,0,9/30/2016 14:30,9/30/2016 14:34,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,1,1,,1,,2,12,49,1,44,2,,,,,1,,,Standard norm transgression,Object Questions,SNT|SNT_Time,,,,,,1|2,,,,,34.20410156,-118.9806976,-1
R_3JIvPvZBc2abLcY,Default Response Set,Anonymous,,,107.219.96.207,0,9/30/2016 14:28,9/30/2016 14:35,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,2,2,87,1,23,,,,,,,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,33.15240479,-87.61329651,-1
R_T0HpUBsJjqgDoSl,Default Response Set,Anonymous,,,208.184.253.234,0,9/30/2016 14:31,9/30/2016 14:35,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,4,5,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,2,,,,,1,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,1|2,,,,,,,39.33540344,-76.7888031,-1
R_eQzuAT59yWRjCSJ,Default Response Set,Anonymous,,,24.192.66.235,0,9/30/2016 14:31,9/30/2016 14:35,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,46,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,40.18319702,-82.99539948,-1
R_1BVfF8fK61q4a9y,Default Response Set,Anonymous,,,162.123.17.82,0,9/30/2016 14:32,9/30/2016 14:36,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,2,1,,1,,,1,1,,1,,2,2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,44,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,42.02450562,-91.66200256,-1
R_2V1KHzCuBGfGK8N,Default Response Set,Anonymous,,,172.10.45.77,0,9/30/2016 14:32,9/30/2016 14:36,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,1,1,65,,,,,,,,,,,,,,,,2,39,2,,1,,,,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,2|1,,,,,,30.54229736,-97.91760254,-1
R_PRRpQUHmfCFohtT,Default Response Set,Anonymous,,,108.183.107.37,0,9/30/2016 14:32,9/30/2016 14:38,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,25,50,,,,,,,,,,,,,,,,1,46,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,2|1,,,,,,43.10169983,-78.94989777,-1
R_2CvsYhgBryohrTd,Default Response Set,Anonymous,,,73.83.62.81,0,9/30/2016 14:36,9/30/2016 14:39,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,2,1,,1,1,,,1,,,,,81,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,2,,,,,1,,,Ignorant norm transgression,Agent Questions,,,INT|INT_time,,2|1,,,,,,,47.61450195,-122.3479996,-1
R_3M3RSECQXh5kJcF,Default Response Set,Anonymous,,,69.166.47.168,0,9/30/2016 14:30,9/30/2016 14:39,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,2,1,,,1,1,,1,,1,,77,46,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,2,,1,,,,,,Standard norm transgression,Agent Questions,SNT|SNT_Time,,,,2|1,,,,,,,46.73129272,-117.1795959,-1
R_3qlLv32kNwoghgc,Default Response Set,Anonymous,,,66.87.18.67,0,9/30/2016 14:32,9/30/2016 14:39,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,0,0,0,1,39,2,,,,,1,,,Ignorant norm transgression,Object Questions,,,INT|INT_time,,,,1|2,,,,,33.74899292,-84.38800049,-1
R_2DRJJ0dufXaTesg,Default Response Set,Anonymous,,,70.91.222.249,0,9/30/2016 14:32,9/30/2016 14:39,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,2,1,,1,,,1,1,,1,,2,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,35,2,,,,,1,,,Deceived Norm Transgression,Agent Questions,,,,DNT|DNT_time,2|1,,,,,,,45.4763031,-122.6408005,-1
R_2CIGCoVBKMynKwB,Default Response Set,Anonymous,,,74.97.176.201,0,9/30/2016 14:34,9/30/2016 14:40,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,55,2,,,,,1,,,Deceived Norm Transgression,Action Questions,,,,DNT|DNT_time,,1|2,,,,,,41.70080566,-71.39219666,-1
R_3GkqjpGhekycjqR,Default Response Set,Anonymous,,,67.173.151.164,0,9/30/2016 14:36,9/30/2016 14:40,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,1,1,,1,1,,,1,1,,1,,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,64,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,1|2,,,,,,,40.69549561,-89.4292984,-1
R_PT18VX8vbioF6cp,Default Response Set,Anonymous,,,99.93.23.36,0,9/30/2016 14:37,9/30/2016 14:40,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,1,23,2,,,,,1,,,Standard norm transgression,Action Questions,SNT|SNT_Time,,,,,1|2,,,,,,36.103302,-84.20619965,-1
R_3QVn6PKde19rFXk,Default Response Set,Anonymous,,,71.66.102.57,0,9/30/2016 14:27,9/30/2016 14:41,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,,1,,1,,3,10,51,2,35,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,41.09790039,-81.42579651,-1
R_3dt2R9vbYTRHndT,Default Response Set,Anonymous,,,69.199.181.123,0,9/30/2016 14:37,9/30/2016 14:41,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,1,1,,1,,50,25,25,2,27,2,,,,,1,,,Deceived Norm Transgression,Object Questions,,,,DNT|DNT_time,,,1|2,,,,,26.21400452,-80.21859741,-1
R_1N2PtLJ9jOe67ta,Default Response Set,Anonymous,,,71.188.60.13,0,9/30/2016 14:35,9/30/2016 14:41,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,2,1,,1,1,,,1,1,,1,,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,2,,,,,1,,,Unintended norm transgression,Agent Questions,,UNT|UNT_time,,,2|1,,,,,,,39.42379761,-75.25769806,-1
R_3MnxBOz8Uh0MDQD,Default Response Set,Anonymous,,,66.169.173.208,0,9/30/2016 14:37,9/30/2016 14:41,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,1,1,,1,,0,0,100,,,,,,,,,,,,,,,,2,40,2,,,,,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,32.57020569,-97.13130188,-1
R_Z3pskMQlaWEx3Bn,Default Response Set,Anonymous,,,76.118.57.195,0,9/30/2016 14:37,9/30/2016 14:42,1,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,,,1,1,,1,,0,0,99,,,,,,,,,,,,,,,,2,38,1,,,,1,1,,,Ignorant norm transgression,Action Questions,,,INT|INT_time,,,1|2,,,,,,42.17329407,-72.77149963,-1
R_1DouOWtz4XSV5P0,Default Response Set,Anonymous,,,96.230.11.137,0,9/30/2016 14:39,9/30/2016 14:43,1,1,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,,,1,1,,1,,,,98,2,46,2,,,,,1,,,Unintended norm transgression,Object Questions,,UNT|UNT_time,,,,,2|1,,,,,42.15119934,-71.25689697,-1
